fac1,fac2,cite
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n46459
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n46459
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n46459
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/n46459
http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/n40165
http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/n40165
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/arana,http://vivo.brown.edu/individual/n23244
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/n23244
http://vivo.brown.edu/individual/arana,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n23244
http://vivo.brown.edu/individual/arana,http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/n23244
http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n23244
http://vivo.brown.edu/individual/tl7,http://vivo.brown.edu/individual/arana,http://vivo.brown.edu/individual/n23244
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n15462
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n15462
http://vivo.brown.edu/individual/ogalarra,http://vivo.brown.edu/individual/azullo,http://vivo.brown.edu/individual/n26089
http://vivo.brown.edu/individual/azullo,http://vivo.brown.edu/individual/ogalarra,http://vivo.brown.edu/individual/n26089
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n33775
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n33775
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n42036
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/n42036
http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/n18978
http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/ebalk,http://vivo.brown.edu/individual/n18978
http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/n18978
http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/ebalk,http://vivo.brown.edu/individual/n18978
http://vivo.brown.edu/individual/ebalk,http://vivo.brown.edu/individual/jl122,http://vivo.brown.edu/individual/n18978
http://vivo.brown.edu/individual/ebalk,http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/n18978
http://vivo.brown.edu/individual/jlindahl,http://vivo.brown.edu/individual/wbritton,http://vivo.brown.edu/individual/n12795
http://vivo.brown.edu/individual/wbritton,http://vivo.brown.edu/individual/jlindahl,http://vivo.brown.edu/individual/n12795
http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/edere,http://vivo.brown.edu/individual/n473
http://vivo.brown.edu/individual/edere,http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/n473
http://vivo.brown.edu/individual/jklinger,http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/n19101
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/jklinger,http://vivo.brown.edu/individual/n19101
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n37260
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n37260
http://vivo.brown.edu/individual/hjonsson,http://vivo.brown.edu/individual/pweber,http://vivo.brown.edu/individual/n50431
http://vivo.brown.edu/individual/pweber,http://vivo.brown.edu/individual/hjonsson,http://vivo.brown.edu/individual/n50431
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n56231
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n56231
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n1983
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n1983
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/n79643
http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n79643
http://vivo.brown.edu/individual/mbelandm,http://vivo.brown.edu/individual/ddupuymd,http://vivo.brown.edu/individual/n77717
http://vivo.brown.edu/individual/ddupuymd,http://vivo.brown.edu/individual/mbelandm,http://vivo.brown.edu/individual/n77717
http://vivo.brown.edu/individual/scruiksh,http://vivo.brown.edu/individual/bconnors,http://vivo.brown.edu/individual/n49630
http://vivo.brown.edu/individual/bconnors,http://vivo.brown.edu/individual/scruiksh,http://vivo.brown.edu/individual/n49630
http://vivo.brown.edu/individual/zderdak,http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/n99168
http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/zderdak,http://vivo.brown.edu/individual/n99168
http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/n43131
http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/n43131
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n60794
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n60794
http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/n50868
http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n50868
http://vivo.brown.edu/individual/bgaudian,http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/n88910
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/bgaudian,http://vivo.brown.edu/individual/n88910
http://vivo.brown.edu/individual/sswartz,http://vivo.brown.edu/individual/kbreuer,http://vivo.brown.edu/individual/n89716
http://vivo.brown.edu/individual/kbreuer,http://vivo.brown.edu/individual/sswartz,http://vivo.brown.edu/individual/n89716
http://vivo.brown.edu/individual/jborkanm,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n36711
http://vivo.brown.edu/individual/jborkanm,http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/n36711
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/jborkanm,http://vivo.brown.edu/individual/n36711
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/n36711
http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/jborkanm,http://vivo.brown.edu/individual/n36711
http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n36711
http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/anunn,http://vivo.brown.edu/individual/n87026
http://vivo.brown.edu/individual/anunn,http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/n87026
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n87850
http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/n39538
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/n39538
http://vivo.brown.edu/individual/jquintos,http://vivo.brown.edu/individual/emmorrow,http://vivo.brown.edu/individual/n68981
http://vivo.brown.edu/individual/emmorrow,http://vivo.brown.edu/individual/jquintos,http://vivo.brown.edu/individual/n68981
http://vivo.brown.edu/individual/rcooper,http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/n89861
http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/rcooper,http://vivo.brown.edu/individual/n89861
http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/n4999
http://vivo.brown.edu/individual/gwessel,http://vivo.brown.edu/individual/shaley,http://vivo.brown.edu/individual/n4999
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n72044
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n72044
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/n15892
http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n15892
http://vivo.brown.edu/individual/sz2,http://vivo.brown.edu/individual/smossmd,http://vivo.brown.edu/individual/n8466
http://vivo.brown.edu/individual/smossmd,http://vivo.brown.edu/individual/sz2,http://vivo.brown.edu/individual/n8466
http://vivo.brown.edu/individual/ml117,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n33288
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/ml117,http://vivo.brown.edu/individual/n33288
http://vivo.brown.edu/individual/bstonest,http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/n82921
http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/bstonest,http://vivo.brown.edu/individual/n82921
http://vivo.brown.edu/individual/twetle,http://vivo.brown.edu/individual/ychatav,http://vivo.brown.edu/individual/n86552
http://vivo.brown.edu/individual/ychatav,http://vivo.brown.edu/individual/twetle,http://vivo.brown.edu/individual/n86552
http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n89764
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/n89764
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/aharriso,http://vivo.brown.edu/individual/n68191
http://vivo.brown.edu/individual/aharriso,http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/n68191
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n60526
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n60526
http://vivo.brown.edu/individual/lbgoldbe,http://vivo.brown.edu/individual/jaliotta,http://vivo.brown.edu/individual/n81744
http://vivo.brown.edu/individual/jaliotta,http://vivo.brown.edu/individual/lbgoldbe,http://vivo.brown.edu/individual/n81744
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/kst,http://vivo.brown.edu/individual/n84009
http://vivo.brown.edu/individual/kst,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n84009
http://vivo.brown.edu/individual/rmillike,http://vivo.brown.edu/individual/jmustard,http://vivo.brown.edu/individual/n19302
http://vivo.brown.edu/individual/jmustard,http://vivo.brown.edu/individual/rmillike,http://vivo.brown.edu/individual/n19302
http://vivo.brown.edu/individual/bla,http://vivo.brown.edu/individual/dcoustan,http://vivo.brown.edu/individual/n47335
http://vivo.brown.edu/individual/dcoustan,http://vivo.brown.edu/individual/bla,http://vivo.brown.edu/individual/n47335
http://vivo.brown.edu/individual/wrakowsk,http://vivo.brown.edu/individual/prisciad,http://vivo.brown.edu/individual/n53641
http://vivo.brown.edu/individual/prisciad,http://vivo.brown.edu/individual/wrakowsk,http://vivo.brown.edu/individual/n53641
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n92407
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n92407
http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/n45699
http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/n45699
http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/n45699
http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/n45699
http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/n45699
http://vivo.brown.edu/individual/jkreilin,http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/n45699
http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/jl17,http://vivo.brown.edu/individual/n37524
http://vivo.brown.edu/individual/jl17,http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/n37524
http://vivo.brown.edu/individual/adahlber,http://vivo.brown.edu/individual/gjogl,http://vivo.brown.edu/individual/n84928
http://vivo.brown.edu/individual/gjogl,http://vivo.brown.edu/individual/adahlber,http://vivo.brown.edu/individual/n84928
http://vivo.brown.edu/individual/bgenberg,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n74354
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/bgenberg,http://vivo.brown.edu/individual/n74354
http://vivo.brown.edu/individual/dwazermd,http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/n6673
http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/dwazermd,http://vivo.brown.edu/individual/n6673
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n90621
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n90621
http://vivo.brown.edu/individual/sswartz,http://vivo.brown.edu/individual/kbreuer,http://vivo.brown.edu/individual/n84144
